  ID    epoch(MJD)       a(AU)            e             i(deg)         LAN(deg)      argperi(deg)       M(deg)
13569   64328        2.780000e+00    8.570000e-02    5.430000e+00    1.088300e+02    2.558500e+02    2.993760e+02
13570   64328        2.728000e+00    6.850000e-02    2.880000e+00    1.502300e+02    2.766400e+02    2.576060e+02
13571   64328        2.688000e+00    1.709000e-01    1.370000e+01    3.878000e+01    1.745000e+01    7.836855e+00
13572   64328        3.181000e+00    3.259000e-01    2.370000e+01    1.586000e+01    4.586000e+01    3.656001e+01
13573   64328        2.667000e+00    1.303000e-01    1.098000e+01    3.316100e+02    1.915800e+02    2.612810e+02
13574   64328        2.354000e+00    1.732000e-01    3.970000e+00    2.825300e+02    2.849500e+02    2.656252e+02
13575   64328        2.962000e+00    1.486000e-01    5.540000e+00    2.780000e+02    7.274000e+01    2.312832e+02
13576   64328        3.987000e+00    2.952000e-01    5.290000e+00    2.204200e+02    2.049800e+02    9.026457e+01
13577   64328        2.581000e+00    2.967000e-01    1.412000e+01    1.014400e+02    2.175100e+02    2.830980e+02
13578   64328        3.170000e+00    1.698000e-01    1.052000e+01    1.259600e+02    2.890000e+01    1.002280e+02
13579   64328        2.269000e+00    1.086000e-01    2.292000e+01    2.493000e+02    3.590100e+02    2.539261e+02
13580   64328        3.137000e+00    1.385000e-01    6.260000e+00    1.356300e+02    2.080600e+02    2.438978e+02
13581   64328        2.621000e+00    1.287000e-01    1.232000e+01    1.260000e+01    1.900500e+02    2.624038e+02
13582   64328        3.196000e+00    1.173000e-01    5.670000e+00    2.269900e+02    2.511900e+02    2.161187e+02
13583   64328        2.971000e+00    2.620000e-02    1.065000e+01    3.607000e+01    1.537300e+02    2.265082e+02
13584   64328        2.262000e+00    2.188000e-01    5.110000e+00    2.349700e+02    1.192300e+02    2.404920e+02
13585   64328        2.760000e+00    1.225000e-01    5.600000e+00    1.559300e+02    3.079500e+02    2.399203e+02
13586   64328        3.162000e+00    1.924000e-01    1.640000e+00    1.743500e+02    1.358400e+02    1.577907e+02
13587   64328        1.962000e+00    4.922000e-01    5.310000e+00    1.681800e+02    1.471100e+02    3.087101e+02
13588   64328        2.669000e+00    2.003000e-01    1.106000e+01    2.420900e+02    2.592100e+02    2.195795e+02
13589   64328        2.556000e+00    8.740000e-02    1.499000e+01    9.852000e+01    2.507800e+02    2.057871e+02
13590   64328        3.131000e+00    1.140000e-01    5.980000e+00    6.593000e+01    5.041000e+01    1.386177e+02
13591   64328        2.203000e+00    2.238000e-01    2.280000e+01    1.005500e+02    6.295000e+01    3.293920e+02
13592   64328        2.802000e+00    8.740000e-02    8.610000e+00    1.724000e+02    2.198400e+02    1.867589e+02
13593   64328        2.345000e+00    1.341000e-01    7.360000e+00    6.547000e+01    2.602200e+02    3.264956e+02
13594   64328        2.635000e+00    5.950000e-02    4.110000e+00    8.689000e+01    5.369000e+01    5.654292e+01
13595   64328        3.093000e+00    1.337000e-01    6.230000e+00    1.288200e+02    1.503700e+02    6.231826e+01
13596   64328        3.160000e+00    1.624000e-01    4.650000e+00    3.408500e+02    4.207000e+01    2.011643e+02
13597   64328        2.803000e+00    1.512000e-01    1.360000e+01    2.570000e+01    2.661600e+02    1.302298e+02
13598   64328        3.026000e+00    4.990000e-02    1.193000e+01    1.316500e+02    1.950500e+02    1.567335e-01
13599   64328        3.236000e+00    1.029000e-01    6.190000e+00    1.177100e+02    1.396700e+02    6.421029e+00
13600   64328        3.021000e+00    1.130000e-01    4.590000e+00    3.470000e+01    2.192900e+02    3.533324e+02
13601   64328        3.136000e+00    1.004000e-01    8.840000e+00    2.797200e+02    1.662500e+02    3.683200e+01
13602   64328        2.854000e+00    2.618000e-01    2.364000e+01    3.494900e+02    2.311000e+01    6.283199e+00
13603   64328        2.252000e+00    2.031000e-01    4.730000e+00    2.475800e+02    7.643000e+01    2.424693e+02
13604   64328        2.731000e+00    1.374000e-01    1.438000e+01    1.217300e+02    1.668500e+02    1.561044e+02
13605   64328        3.067000e+00    1.675000e-01    3.350000e+00    1.865300e+02    2.331500e+02    3.015629e+02
13606   64328        2.298000e+00    1.774000e-01    7.120000e+00    4.080000e+00    4.034000e+01    2.204772e+02
13607   64328        2.934000e+00    3.460000e-02    1.181000e+01    4.189000e+01    1.715400e+02    2.032351e+02
13608   64328        2.595000e+00    1.045000e-01    1.618000e+01    6.523000e+01    5.604000e+01    3.708988e+01
13609   64328        2.711000e+00    1.934000e-01    9.960000e+00    3.237800e+02    3.306400e+02    1.470271e+02
13610   64328        2.741000e+00    1.832000e-01    8.180000e+00    1.067000e+01    3.075800e+02    3.623789e+01
13611   64328        3.108000e+00    1.593000e-01    2.342000e+01    3.345100e+02    1.792200e+02    2.059960e+02
13612   64328        2.680000e+00    1.581000e-01    1.228000e+01    2.948000e+01    6.540000e+01    9.839457e+01
13613   64328        1.061000e+00    2.701000e-01    2.190000e+01    2.028300e+02    3.293600e+02    5.855662e+00
13614   64328        3.079000e+00    6.720000e-02    1.076000e+01    1.647400e+02    6.467000e+01    1.089303e+02
13615   64328        3.111000e+00    2.470000e-02    1.537000e+01    3.034000e+02    1.930500e+02    1.720682e+02
13616   64328        2.234000e+00    1.538000e-01    3.520000e+00    1.654000e+02    1.992400e+02    2.421616e+02
13617   64328        1.887000e+00    9.250000e-02    2.332000e+01    7.828000e+01    7.014000e+01    2.770608e+02
13618   64328        2.740000e+00    5.420000e-02    1.200000e+01    1.571800e+02    2.640600e+02    1.805563e+02
13619   64328        2.400000e+00    2.108000e-01    6.590000e+00    2.892300e+02    3.256600e+02    1.471057e+01
13620   64328        2.966000e+00    6.580000e-02    9.830000e+00    3.430000e+02    9.272000e+01    5.782277e+01
13621   64328        3.012000e+00    9.100000e-02    9.030000e+00    3.496000e+01    2.869700e+02    2.829947e+02
13622   64328        2.587000e+00    1.147000e-01    1.214000e+01    1.482300e+02    4.476000e+01    2.318058e+02
13623   64328        2.793000e+00    6.750000e-02    4.130000e+00    1.644300e+02    2.436600e+02    5.523170e+01
13624   64328        2.159000e+00    2.053000e-01    5.810000e+00    1.000400e+02    1.795900e+02    7.396731e+01
13625   64328        3.048000e+00    7.590000e-02    9.680000e+00    1.791200e+02    2.408400e+02    1.624841e+02
13626   64328        2.572000e+00    1.007000e-01    8.510000e+00    3.306800e+02    2.122300e+02    2.752022e+02
13627   64328        2.902000e+00    1.448000e-01    1.044000e+01    1.037100e+02    4.080000e+00    2.317135e+02
13628   64328        2.735000e+00    9.550000e-02    2.870000e+00    3.422500e+02    7.130000e+00    4.415584e+01
13629   64328        2.251000e+00    1.166000e-01    2.660000e+00    7.042000e+01    6.209000e+01    7.379939e+01
13630   64328        2.682000e+00    2.003000e-01    1.275000e+01    1.327400e+02    2.225000e+02    2.281070e+02
13631   64328        2.637000e+00    1.900000e-01    1.323000e+01    1.071900e+02    8.219000e+01    3.379362e+02
13632   64328        2.637000e+00    1.707000e-01    1.068000e+01    3.354300e+02    9.441000e+01    3.141362e+02
13633   64328        2.908000e+00    1.134000e-01    5.200000e+00    9.542000e+01    1.902600e+02    3.094611e+02
13634   64328        2.969000e+00    5.010000e-02    1.117000e+01    4.472000e+01    1.026500e+02    1.178989e+02
13635   64328        2.272000e+00    5.710000e-02    3.730000e+00    3.827000e+01    5.704000e+01    2.652008e+02
13636   64328        2.993000e+00    7.390000e-02    8.490000e+00    2.259000e+02    1.768400e+02    3.023472e+02
13637   64328        2.872000e+00    8.330000e-02    2.330000e+00    1.376900e+02    3.158000e+02    1.351651e+02
13638   64328        2.767000e+00    1.404000e-01    1.001000e+01    1.570200e+02    4.294000e+01    1.436193e+02
13639   64328        2.643000e+00    2.183000e-01    1.024000e+01    2.436000e+02    1.055200e+02    1.900093e+02
13640   64328        3.115000e+00    9.450000e-02    2.733000e+01    2.089300e+02    3.322000e+02    2.141621e+02
13641   64328        3.023000e+00    2.156000e-01    9.340000e+00    3.042500e+02    8.643000e+01    3.287691e+02
13642   64328        2.665000e+00    3.685000e-01    6.040000e+00    2.342200e+02    1.004800e+02    2.423047e+02
13643   64328        3.104000e+00    5.680000e-02    9.890000e+00    6.840000e+01    9.229000e+01    3.073110e+02
13644   64328        2.365000e+00    1.233000e-01    6.810000e+00    3.090400e+02    5.519000e+01    2.375343e+02
13645   64328        2.647000e+00    1.109000e-01    2.290000e+00    1.185800e+02    2.534300e+02    2.229859e+02
13646   64328        2.769000e+00    9.600000e-02    1.447000e+01    2.146900e+02    1.062400e+02    1.372589e+02
13647   64328        3.057000e+00    7.890000e-02    1.003000e+01    9.185000e+01    9.154000e+01    3.295732e+02
13648   64328        3.250000e+00    9.540000e-02    6.300000e+00    1.197000e+02    1.778200e+02    3.261826e+02
13649   64328        3.089000e+00    1.032000e-01    1.447000e+01    2.895700e+02    2.517000e+01    1.748224e+02
13650   64328        2.917000e+00    2.609000e-01    1.083000e+01    4.130000e+01    2.646000e+02    3.070593e+02
13651   64328        2.582000e+00    1.678000e-01    1.291000e+01    1.023600e+02    1.754400e+02    7.392764e+00
13652   64328        2.969000e+00    4.090000e-02    1.125000e+01    7.881000e+01    3.111000e+02    1.956989e+02
13653   64328        2.648000e+00    2.073000e-01    1.116000e+01    2.138200e+02    3.039000e+02    7.054891e+01
13654   64328        2.563000e+00    1.604000e-01    1.363000e+01    8.452000e+01    3.580600e+02    2.975604e+01
13655   64328        2.802000e+00    8.700000e-02    4.190000e+00    1.888400e+02    1.779000e+02    2.898089e+02
13656   64328        2.270000e+00    1.156000e-01    5.780000e+00    1.990400e+02    3.339200e+02    9.673340e+01
13657   64328        2.583000e+00    1.779000e-01    2.791000e+01    2.860000e+01    6.663000e+01    2.121182e+02
13658   64328        2.594000e+00    2.224000e-01    1.241000e+01    1.927700e+02    1.774400e+02    1.834073e+02
13659   64328        2.458000e+00    2.182000e-01    5.510000e+00    1.100100e+02    3.458000e+02    2.472776e+02
13660   64328        2.366000e+00    6.110000e-02    2.422000e+01    2.474400e+02    7.823000e+01    1.823564e+02
13661   64328        2.563000e+00    2.182000e-01    1.142000e+01    2.002300e+02    2.625200e+02    2.084860e+02
13662   64328        2.627000e+00    2.063000e-01    1.126000e+01    1.998900e+02    2.171500e+02    1.584526e+02
13663   64328        2.863000e+00    8.090000e-02    1.180000e+00    3.244500e+02    2.738000e+01    2.443221e+02
13664   64328        2.750000e+00    4.900000e-02    3.520000e+00    2.896000e+02    1.379700e+02    1.964541e+02
13665   64328        2.568000e+00    1.828000e-01    1.524000e+01    1.198700e+02    1.244000e+01    9.734105e+01
13666   64328        1.857000e+00    1.156000e-01    2.336000e+01    1.645400e+02    2.793600e+02    2.020697e+02
13667   64328        3.016000e+00    2.438000e-01    1.060000e+00    1.484300e+02    8.389000e+01    3.263269e+02
13668   64328        3.118000e+00    1.455000e-01    6.520000e+00    1.076700e+02    2.953300e+02    3.494908e+02
13669   64328        2.547000e+00    2.201000e-01    1.166000e+01    2.025500e+02    2.949000e+02    2.172108e+02
13670   64328        3.185000e+00    7.810000e-02    1.700000e+00    2.520400e+02    1.601200e+02    1.362586e+02
13671   64328        3.176000e+00    1.819000e-01    3.990000e+00    3.599500e+02    3.566000e+02    1.177183e+02
13672   64328        2.804000e+00    1.619000e-01    8.600000e+00    7.414000e+01    9.584000e+01    2.211108e+01
13673   64328        2.332000e+00    2.249000e-01    1.061000e+01    1.602500e+02    2.544300e+02    1.245522e+02
13674   64328        3.054000e+00    1.642000e-01    1.259000e+01    1.344600e+02    2.841300e+02    2.408138e+02
13675   64328        2.952000e+00    7.360000e-02    4.060000e+00    6.532000e+01    1.421500e+02    3.294754e+02
13676   64328        2.787000e+00    8.230000e-02    5.370000e+00    1.110400e+02    2.369400e+02    2.723409e+02
13677   64328        2.610000e+00    1.805000e-01    1.328000e+01    8.700000e+01    3.195600e+02    9.608976e+01
13678   64328        2.320000e+00    2.068000e-01    1.065000e+01    3.529800e+02    8.260000e+00    1.480778e+01
13679   64328        2.544000e+00    1.271000e-01    6.710000e+00    1.032000e+02    1.333900e+02    6.401348e+01
13680   64328        2.815000e+00    1.858000e-01    7.670000e+00    3.597600e+02    4.819000e+01    1.855353e+02
13681   64328        2.231000e+00    1.483000e-01    5.270000e+00    3.541400e+02    4.453000e+01    2.250984e+02
13682   64328        2.408000e+00    1.360000e-01    1.560000e+01    1.181300e+02    1.224000e+02    1.280339e+02
13683   64328        2.252000e+00    9.680000e-02    3.780000e+00    3.129100e+02    1.389200e+02    2.144193e+02
13684   64328        3.169000e+00    7.550000e-02    8.120000e+00    2.988800e+02    1.098100e+02    7.371226e+01
13685   64328        3.155000e+00    4.080000e-02    8.120000e+00    2.589700e+02    1.735400e+02    1.382737e+02
13686   64328        2.355000e+00    1.025000e-01    6.240000e+00    2.235100e+02    1.910300e+02    7.539820e+01
13687   64328        2.838000e+00    1.011000e-01    1.610000e+01    5.014000e+01    2.030100e+02    8.167182e+01
13688   64328        2.812000e+00    5.620000e-02    3.690000e+00    2.123900e+02    9.895000e+01    3.497779e+02
13689   64328        1.557000e+00    3.596000e-01    1.609000e+01    2.183000e+02    3.070800e+02    1.594768e+01
13690   64328        3.127000e+00    6.160000e-02    1.087000e+01    6.417000e+01    2.049200e+02    2.289439e+02
13691   64328        2.166000e+00    8.100000e-02    1.990000e+00    6.035000e+01    3.190600e+02    2.035532e+02
13692   64328        3.108000e+00    6.840000e-02    1.130000e+00    2.790500e+02    8.801000e+01    1.415604e+01
13693   64328        3.062000e+00    1.334000e-01    7.910000e+00    2.888400e+02    4.577000e+01    4.675889e+01
13694   64328        2.741000e+00    2.975000e-01    1.309000e+01    1.509700e+02    2.414700e+02    1.576789e+01
13695   64328        3.027000e+00    1.470000e-01    1.330000e+01    3.288100e+02    6.710000e+01    1.400066e+02
13696   64328        3.026000e+00    8.090000e-02    1.070000e+01    3.244500e+02    3.564900e+02    2.502567e+02
13697   64328        3.086000e+00    1.087000e-01    8.830000e+00    2.166800e+02    3.451500e+02    9.693132e+01
13698   64328        2.783000e+00    1.536000e-01    1.183000e+01    2.002500e+02    3.256100e+02    2.892596e+02
13699   64328        2.593000e+00    1.454000e-01    8.780000e+00    1.174400e+02    2.245300e+02    1.834753e+02
13700   64328        2.728000e+00    1.589000e-01    1.065000e+01    2.648000e+01    8.486000e+01    2.028460e+02
13701   64328        3.099000e+00    8.820000e-02    1.253000e+01    3.450000e+00    3.495400e+02    3.320668e+02
13702   64328        2.445000e+00    1.887000e-01    2.040000e+00    3.282200e+02    1.635200e+02    2.863661e+02
13703   64328        1.936000e+00    1.057000e-01    1.827000e+01    2.514300e+02    1.285200e+02    6.277277e+01
13704   64328        1.977000e+00    7.780000e-02    2.299000e+01    1.960400e+02    1.175000e+02    9.524369e+01
13705   64328        2.848000e+00    5.550000e-02    8.100000e+00    8.764000e+01    2.307100e+02    3.467398e+02
